Name,Position,HS,City,State,Height,Inches,Weight,CompRating,Offerer,Year,NatRank,PosRank,StRank,Stars,CommittedTo,15,Place,lon,lat
Carson Hinzman,IOL,Saint Croix Central,Hammond,WI,6,4,280,0.93,Northwestern,2022,175,9,3,4,Ohio State,//247sports.com/player/carson-hinzman-46085697,"Saint Croix Central, Hammond, WI",-92.5214324,44.9909055
Connor Robertson,IOL,Westlake,Austin,TX,6,4,296,0.8742,Northwestern,2022,603,28,90,3,Texas,//247sports.com/player/connor-robertson-46110508,"Westlake, Austin, TX",-97.7951987,30.30457
Sebastian Cheeks,LB,Evanston Township,Evanston,IL,6,3,210,0.9406,Northwestern,2022,148,14,5,4,North Carolina,//247sports.com/player/sebastian-cheeks-46099187,"Evanston Township, Evanston, IL",-87.68769689999999,42.0450722
Keaten Wade,LB,Summit,Spring Hill,TN,6,4,223,0.9222,Northwestern,2022,197,19,5,4,Kentucky,//247sports.com/player/keaten-wade-46097135,"Summit, Spring Hill, TN",-86.8745692,35.7720676
Harrison Taggart,LB,Corner Canyon,Draper,UT,6,2,200,0.8943,Northwestern,2022,348,35,5,4,Oregon,//247sports.com/player/harrison-taggart-46109999,"Corner Canyon, Draper, UT",-111.870273,40.5163461
Justin Medlock,LB,Manvel,Manvel,TX,6,1,210,0.8817,Northwestern,2022,483,44,70,3,Utah,//247sports.com/player/justin-medlock-46081319,"Manvel, Manvel, TX",-95.35799399999999,29.4627365
Ernest Hausmann,LB,Columbus,Columbus,NE,6,3,205,0.8702,Northwestern,2022,690,65,5,3,Nebraska,//247sports.com/player/ernest-hausmann-46110410,"Columbus, Columbus, NE",-97.3593904,41.43029730000001
Kenny Soares,LB,Avon Old Farms,Avon,CT,6,3,215,0.8675,Northwestern,2022,758,72,3,3,Northwestern,//247sports.com/player/kenny-soares-46086474,"Avon Old Farms, Avon, CT",-72.8344431,41.789439
Jason Reynolds,LB,Eagle's Landing Christian,Mcdonough,GA,6,2,214,0.8468,Northwestern,2022,NA,129,125,3,Northwestern,//247sports.com/player/jason-reynolds-46114821,"Eagle's Landing Christian, Mcdonough, GA",-84.1824158,33.5057371
Carson Willich,LB,Blue Springs,Blue Springs,MO,6,2,200,0.8465,Northwestern,2022,NA,130,25,3,Iowa State,//247sports.com/player/carson-willich-46109907,"Blue Springs, Blue Springs, MO",-94.2816148,39.0169509
DJ Wesolak,Edge,Boonville,Boonville,MO,6,4,235,0.9338,Northwestern,2022,166,15,4,4,Missouri,//247sports.com/player/dj-wesolak-46103936,"Boonville, Boonville, MO",-92.74324179999999,38.9736392
Anto Saka,Edge,Loyola Blakefield,Towson,MD,6,2,230,0.9052,Northwestern,2022,269,24,5,4,Northwestern,//247sports.com/player/anto-saka-46111586,"Loyola Blakefield, Towson, MD",-76.6268099,39.4039155
Denis Jaquez,Edge,St. Augustine Prep,Richland,NJ,6,4,238,0.8559,Northwestern,2022,NA,64,17,3,Syracuse,//247sports.com/player/denis-jaquez-46094333,"St. Augustine Prep, Richland, NJ",-74.87467,39.5001395
Alex VanSumeren,DL,Garber,Essexville,MI,6,3,300,0.9207,Northwestern,2022,199,26,3,4,Michigan State,//247sports.com/player/alex-vansumeren-46058888,"Garber, Essexville, MI",-83.8342799,43.6074615
Gunner Givens,DL,Lord Botetourt,Daleville,VA,6,5,270,0.9148,Northwestern,2022,222,29,9,4,Virginia Tech,//247sports.com/player/gunner-givens-46094025,"Lord Botetourt, Daleville, VA",-79.9148975,37.4054232
Joe Strickland,DL,Brebeuf Jesuit,Indianapolis,IN,6,4,250,0.9079,Northwestern,2022,259,33,8,4,Purdue,//247sports.com/player/joe-strickland-46078898,"Brebeuf Jesuit, Indianapolis, IN",-86.2098686,39.9104297
Derrick Shepard,DL,Archbishop Alter,Dayton,OH,6,3,295,0.8891,Northwestern,2022,394,51,14,3,Cincinnati,//247sports.com/player/derrick-shepard-46098900,"Archbishop Alter, Dayton, OH",-84.1516753,39.6799635
Selah Brown,DL,Louisville Male,Louisville,KY,6,2,251,0.8883,Northwestern,2022,410,54,4,3,Louisville,//247sports.com/player/selah-brown-46083699,"Louisville Male, Louisville, KY",-85.7210267,38.18469959999999
Joseph Adedire,DL,Mansfield Summit,Arlington,TX,6,3,250,0.8858,Northwestern,2022,435,58,62,3,Texas Tech,//247sports.com/player/joseph-adedire-46101964,"Mansfield Summit, Arlington, TX",-97.1308397,32.6132629
Domonique Orange,DL,North Kansas City,Kansas City,MO,6,4,300,0.8816,Northwestern,2022,488,65,9,3,Iowa State,//247sports.com/player/domonique-orange-46100297,"North Kansas City, Kansas City, MO",-94.5729781,39.14290810000001
Austin Firestone,DL,Niceville,Niceville,FL,6,5,260,0.8797,Northwestern,2022,507,67,68,3,Northwestern,//247sports.com/player/austin-firestone-46099779,"Niceville, Niceville, FL",-86.4957489,30.5286959
Hayden Schwartz,DL,The Bolles School,Jacksonville,FL,6,4,244,0.8702,Northwestern,2022,681,95,95,3,Minnesota,//247sports.com/player/hayden-schwartz-46101307,"The Bolles School, Jacksonville, FL",-81.62776319999999,30.2407638
DJ Allen,DL,Leo HS,Leo,IN,6,7,225,0.8682,Northwestern,2022,733,102,15,3,Rutgers,//247sports.com/player/dj-allen-46112018,"Leo HS, Leo, IN",-87.6471481,41.7502589
Tomiwa Durojaiye,DL,Middletown,Middletown,DE,6,4,255,0.8572,Northwestern,2022,988,130,3,3,Kentucky,//247sports.com/player/tomiwa-durojaiye-46086744,"Middletown, Middletown, DE",-75.7163207,39.449556
Brendan Flakes,DL,West Orange,Winter Garden,FL,6,3.5,245,0.8423,Northwestern,2022,NA,165,185,3,Northwestern,//247sports.com/player/brendan-flakes-46103122,"West Orange, Winter Garden, FL",-81.56842750000001,28.5406621
Nick Singleton,RB,Governor Mifflin,Reading,PA,6,0,210,0.986,Notre dame,2022,31,1,1,5,Penn State,//247sports.com/player/nick-singleton-46084442,"Governor Mifflin, Reading, PA",-75.96954649999999,40.2421244
Emmanuel Henderson,RB,Geneva County,Hartford,AL,6,1,185,0.981,Notre dame,2022,40,2,2,4,Alabama,//247sports.com/player/emmanuel-henderson-46095004,"Geneva County, Hartford, AL",-85.6968778,31.1023998
Gavin Sawchuk,RB,Valor Christian,Littleton,CO,5,11,185,0.9584,Notre dame,2022,98,7,1,4,Oklahoma,//247sports.com/player/gavin-sawchuk-46080732,"Valor Christian, Littleton, CO",-104.9448572,39.54051500000001
Jaydon Blue,RB,Klein Cain,Houston,TX,5,11.5,205,0.9226,Notre dame,2022,195,15,31,4,Texas,//247sports.com/player/jaydon-blue-46085418,"Klein Cain, Houston, TX",-95.57475649999999,30.0161082
Jordan James,RB,Oakland,Murfreesboro,TN,5,10,205,0.9224,Notre dame,2022,196,16,4,4,Oregon,//247sports.com/player/jordan-james-46081798,"Oakland, Murfreesboro, TN",-86.3538547,35.8838661
Jadarian Price,RB,Denison,Denison,TX,5,11,180,0.9207,Notre dame,2022,200,17,32,4,Notre Dame,//247sports.com/player/jadarian-price-46059477,"Denison, Denison, TX",-96.53665799999999,33.7556593
Gi'Bran Payne,RB,LaSalle,Cincinnati,OH,5,10,190,0.9036,Notre dame,2022,278,22,10,4,Notre Dame,//247sports.com/player/gibran-payne-46094135,"LaSalle, Cincinnati, OH",-84.58661359999999,39.1890963
Dallan Hayden,RB,Christian Brothers,Memphis,TN,5,11,195,0.9,Notre dame,2022,299,26,9,4,Ohio State,//247sports.com/player/dallan-hayden-46057710,"Christian Brothers, Memphis, TN",-89.864854,35.132071
Damari Alston,RB,Woodward Academy,Atlanta,GA,5,10,205,0.8955,Notre dame,2022,342,32,31,4,Auburn,//247sports.com/player/damari-alston-46079847,"Woodward Academy, Atlanta, GA",-84.44197989999999,33.6628164
Major Everhart,RB,Tascosa,Amarillo,TX,5,11,170,0.8802,Notre dame,2022,501,39,72,3,TCU,//247sports.com/player/major-everhart-46100657,"Tascosa, Amarillo, TX",-101.8804395,35.1936673
Andrew Paul,RB,Parish Episcopal School,Dallas,TX,5,11,220,0.8784,Notre dame,2022,537,42,75,3,Georgia,//247sports.com/player/andrew-paul-46059416,"Parish Episcopal School, Dallas, TX",-96.84311059999999,32.9353143
Quinshon Judkins,RB,Pike Road,Pike Road,AL,5,11,200,0.8763,Notre dame,2022,567,46,25,3,Ole Miss,//247sports.com/player/quinshon-judkins-46100893,"Pike Road, Pike Road, AL",-86.14545249999999,32.2751421
Zach Evans,RB,Rockwall-Heath,Rockwall,TX,5,9,200,0.8709,Notre dame,2022,672,55,98,3,Minnesota,//247sports.com/player/zach-evans-46099201,"Rockwall-Heath, Rockwall, TX",-96.474987,32.8365147
Evan Stewart,WR,Liberty,Frisco,TX,6,0,175,0.994,Notre dame,2022,11,2,4,5,Texas A&M,//247sports.com/player/evan-stewart-46096676,"Liberty, Frisco, TX",-96.7424989,33.1407379
Tetairoa McMillan,WR,Servite,Anaheim,CA,6,4,185,0.9779,Notre dame,2022,51,5,4,4,Arizona,//247sports.com/player/tetairoa-mcmillan-46081836,"Servite, Anaheim, CA",-117.9494448,33.8466108
Kevin Coleman,WR,St. Mary's,Saint Louis,MO,5,11,170,0.9773,Notre dame,2022,54,6,1,4,Jackson State,//247sports.com/player/kevin-coleman-46058557,"St. Mary's, Saint Louis, MO",-90.2511624,38.5751341
Kaden Saunders,WR,Westerville South,Westerville,OH,5,10,172,0.977,Notre dame,2022,55,7,4,4,Penn State,//247sports.com/player/kaden-saunders-46081196,"Westerville South, Westerville, OH",-82.9231085,40.117869
Antonio Williams,WR,Dutch Fork,Irmo,SC,6,0,180,0.9731,Notre dame,2022,61,9,3,4,Clemson,//247sports.com/player/antonio-williams-46097903,"Dutch Fork, Irmo, SC",-81.19949989999999,34.153168
C.J. Williams,WR,Mater Dei,Santa Ana,CA,6,2,193,0.9707,Notre dame,2022,73,10,6,4,USC,//247sports.com/player/c-j-williams-46082278,"Mater Dei, Santa Ana, CA",-117.8841454,33.7262194
Andre Greene Jr.,WR,St. Christopher's School,Richmond,VA,6,3,185,0.9704,Notre dame,2022,74,11,3,4,North Carolina,//247sports.com/player/andre-greene-jr-46099973,"St. Christopher's School, Richmond, VA",-77.5199379,37.57964010000001
Kaleb Brown,WR,St. Rita,Chicago,IL,5,10.5,195,0.9685,Notre dame,2022,79,13,2,4,Ohio State,//247sports.com/player/kaleb-brown-46080140,"St. Rita, Chicago, IL",-87.6841479,41.7523154
Tobias Merriweather,WR,Union,Camas,WA,6,4,185,0.9513,Notre dame,2022,121,18,2,4,Notre Dame,//247sports.com/player/tobias-merriweather-46059232,"Union, Camas, WA",-122.3856895,45.5811067
Talyn Shettron,WR,Santa Fe,Edmond,OK,6,3,185,0.9505,Notre dame,2022,126,19,3,4,Oklahoma State,//247sports.com/player/talyn-shettron-46084989,"Santa Fe, Edmond, OK",-97.4855861,35.6508313
Brenen Thompson,WR,Spearman,Spearman,TX,5,10,165,0.9476,Notre dame,2022,131,20,21,4,Texas,//247sports.com/player/brenen-thompson-46100208,"Spearman, Spearman, TX",-101.1923795,36.1983665
Caleb Burton,WR,Lake Travis,Austin,TX,6,0,165,0.9465,Notre dame,2022,132,21,22,4,Ohio State,//247sports.com/player/caleb-burton-46076668,"Lake Travis, Austin, TX",-97.9102647,30.4205138
Tyler Morris,WR,Nazareth Academy,La Grange Park,IL,6,0,175,0.9462,Notre dame,2022,133,22,4,4,Michigan,//247sports.com/player/tyler-morris-46080144,"Nazareth Academy, La Grange Park, IL",-87.8865338,41.8204949
Darrius Clemons,WR,Westview,Portland,OR,6,3,205,0.9422,Notre dame,2022,144,24,1,4,Michigan,//247sports.com/player/darrius-clemons-46058500,"Westview, Portland, OR",-122.8659439,45.5503509
Kyler Kasper,WR,Williams Field,Gilbert,AZ,6,5,195,0.9401,Notre dame,2022,150,25,3,4,Oregon,//247sports.com/player/kyler-kasper-46104102,"Williams Field, Gilbert, AZ",-111.7375723,33.3069114
Kojo Antwi,WR,Lambert,Suwanee,GA,6,0,190,0.94,Notre dame,2022,151,26,17,4,Ohio State,//247sports.com/player/kojo-antwi-46099884,"Lambert, Suwanee, GA",-84.1389311,34.1062076
Chandler Smith,WR,Mt. Dora,Mount Dora,FL,6,1,180,0.9135,Notre dame,2022,227,33,26,4,Georgia,//247sports.com/player/chandler-smith-46101140,"Mt. Dora, Mount Dora, FL",-81.6066536,28.7853799
Nicholas Anderson,WR,Katy,Katy,TX,6,3.5,195,0.9115,Notre dame,2022,236,36,37,4,Oklahoma,//247sports.com/player/nicholas-anderson-46102449,"Katy, Katy, TX",-95.8549085,29.7839259
De'Nylon Morrissette,WR,North Cobb,Kennesaw,GA,6,0,197,0.909,Notre dame,2022,251,39,22,4,Georgia,//247sports.com/player/denylon-morrissette-46056422,"North Cobb, Kennesaw, GA",-84.64859829999999,34.0401304
DJ Allen,WR,Gladewater,Gladewater,TX,5,11,190,0.9084,Notre dame,2022,253,40,40,4,TCU,//247sports.com/player/dj-allen-46102438,"Gladewater, Gladewater, TX",-94.94271680000001,32.53653329999999
Noah Thomas,WR,Clear Springs,League City,TX,6,5,180,0.8971,Notre dame,2022,316,45,46,4,Texas A&M,//247sports.com/player/noah-thomas-46098459,"Clear Springs, League City, TX",-95.14328049999999,29.5000863
Wesley Grimes,WR,Millbrook,Raleigh,NC,6,2,180,0.8957,Notre dame,2022,341,51,12,4,Wake Forest,//247sports.com/player/wesley-grimes-46103999,"Millbrook, Raleigh, NC",-78.6033424,35.865662
Joseph Griffin Jr.,WR,Springfield Central,Springfield,MA,6,4,190,0.8937,Notre dame,2022,358,55,2,4,Boston College,//247sports.com/player/joseph-griffin-jr-46103935,"Springfield Central, Springfield, MA",-72.5481049,42.1312291
Caleb Douglas,WR,Hightower,Missouri City,TX,6,3,185,0.8817,Notre dame,2022,471,68,68,3,Florida,//247sports.com/player/caleb-douglas-46109936,"Hightower, Missouri City, TX",-95.4971534,29.5320538
Amorion Walker,WR,Ponchatoula,Ponchatoula,LA,6,4,175,0.8784,Notre dame,2022,530,72,26,3,Michigan,//247sports.com/player/amorion-walker-46101297,"Ponchatoula, Ponchatoula, LA",-90.4414762,30.4388041
Jay Fair,WR,Rockwall-Heath,Rockwall,TX,5,10,175,0.8743,Notre dame,2022,599,84,88,3,Auburn,//247sports.com/player/jay-fair-46109402,"Rockwall-Heath, Rockwall, TX",-96.474987,32.8365147
Jarel Williams,WR,Saraland,Saraland,AL,6,2,185,0.871,Notre dame,2022,665,93,27,3,West Virginia,//247sports.com/player/jarel-williams-46084488,"Saraland, Saraland, AL",-88.074684,30.8313314
Chance Morrow,WR,West Charlotte,Charlotte,NC,6,6,185,0.8615,Notre dame,2022,883,127,22,3,Louisville,//247sports.com/player/chance-morrow-46116073,"West Charlotte, Charlotte, NC",-80.85977439999999,35.2662161
Elic Ayomanor,WR,Deerfield Academy,Deerfield,MA,6,2,205,0.8594,Notre dame,2022,930,131,8,3,Stanford,//247sports.com/player/elic-ayomanor-46110055,"Deerfield Academy, Deerfield, MA",-72.6076286,42.546129
Addison Copeland,WR,Western New York Maritime Charter School,Buffalo,NY,6,2,190,0.8532,Notre dame,2022,NA,149,8,3,Pittsburgh,//247sports.com/player/addison-copeland-46083412,"Western New York Maritime Charter School, Buffalo, NY",-78.82411359999999,42.8383793
Donovan Green,TE,Dickinson,Dickinson,TX,6,4,235,0.9554,Notre dame,2022,105,4,19,4,Texas A&M,//247sports.com/player/donovan-green-46080070,"Dickinson, Dickinson, TX",-95.0513172,29.4607876
Eli Raridon,TE,Valley,West Des Moines,IA,6,6,228,0.927,Notre dame,2022,187,5,3,4,Notre Dame,//247sports.com/player/eli-raridon-46094684,"Valley, West Des Moines, IA",-93.7516823,41.5853027
Holden Staes,TE,Westminster School,Atlanta,GA,6,4,230,0.9026,Notre dame,2022,280,11,26,4,Notre Dame,//247sports.com/player/holden-staes-46099767,"Westminster School, Atlanta, GA",-84.4346664,33.8424288
Elijah Brown,TE,Wayne,Dayton,OH,6,5,230,0.897,Notre dame,2022,318,15,12,4,Alabama,//247sports.com/player/elijah-brown-46101158,"Wayne, Dayton, OH",-84.1697464,39.74526
Benji Gosnell,TE,Carroll County,Hillsville,VA,6,5,240,0.8958,Notre dame,2022,336,17,12,4,Virginia Tech,//247sports.com/player/benji-gosnell-46095010,"Carroll County, Hillsville, VA",-80.7347947,36.7626282
Jack Nickel,TE,Milton,Alpharetta,GA,6,4,235,0.8784,Notre dame,2022,534,28,54,3,Michigan State,//247sports.com/player/jack-nickel-46076934,"Milton, Alpharetta, GA",-84.2919367,34.0988291
Zach Rice,OT,Liberty Christian Academy,Lynchburg,VA,6,6,282,0.9937,Notre dame,2022,13,1,1,5,North Carolina,//247sports.com/player/zach-rice-46086346,"Liberty Christian Academy, Lynchburg, VA",-79.1721689,37.3604424
Will Campbell,OT,Neville,Monroe,LA,6,6,300,0.983,Notre dame,2022,36,4,2,4,LSU,//247sports.com/player/will-campbell-46085724,"Neville, Monroe, LA",-92.1265609,32.5212962
Tyler Booker,OT,IMG Academy,Bradenton,FL,6,5,325,0.9767,Notre dame,2022,57,7,10,4,Alabama,//247sports.com/player/tyler-booker-46057337,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Joe Brunner,OT,Whitefish Bay,Milwaukee,WI,6,6,300,0.9633,Notre dame,2022,85,9,1,4,Wisconsin,//247sports.com/player/joe-brunner-46085953,"Whitefish Bay, Milwaukee, WI",-87.9000856,43.1133444
Aamil Wagner,OT,Wayne,Dayton,OH,6,6,265,0.9548,Notre dame,2022,112,11,7,4,Notre Dame,//247sports.com/player/aamil-wagner-46101325,"Wayne, Dayton, OH",-84.1697464,39.74526
Drew Shelton,OT,Downingtown West,Downingtown,PA,6,5,290,0.9512,Notre dame,2022,122,12,3,4,Penn State,//247sports.com/player/drew-shelton-46100911,"Downingtown West, Downingtown, PA",-75.718214,40.0116371
Jake Taylor,OT,Bishop Gorman,Las Vegas,NV,6,6,290,0.9431,Notre dame,2022,138,13,4,4,Oklahoma,//247sports.com/player/jake-taylor-46094663,"Bishop Gorman, Las Vegas, NV",-115.3180831,36.0818382
Collin Sadler,OT,Greenville,Greenville,SC,6,5,285,0.9394,Notre dame,2022,153,14,5,4,Clemson,//247sports.com/player/collin-sadler-46098635,"Greenville, Greenville, SC",-82.3940104,34.85261759999999
Joey Tanona,OT,Zionsville,Zionsville,IN,6,5,295,0.9377,Notre dame,2022,158,15,4,4,Notre Dame,//247sports.com/player/joey-tanona-46084550,"Zionsville, Zionsville, IN",-86.2754155,39.9625673
Ty Chan,OT,Lawrence Academy,Groton,MA,6,6,300,0.915,Notre dame,2022,221,17,1,4,Notre Dame,//247sports.com/player/ty-chan-46101821,"Lawrence Academy, Groton, MA",-71.5658196,42.6043905
Jacob Sexton,OT,Deer Creek,Edmond,OK,6,5,285,0.909,Notre dame,2022,250,18,6,4,Oklahoma,//247sports.com/player/jacob-sexton-46085990,"Deer Creek, Edmond, OK",-97.5178923,35.7138676
George Fitzpatrick,OT,Cherry Creek,Englewood,CO,6,6,274,0.907,Notre dame,2022,262,19,2,4,Ohio State,//247sports.com/player/george-fitzpatrick-46101012,"Cherry Creek, Englewood, CO",-104.8759429,39.6314971
Tony Livingston,OT,King,Tampa,FL,6,4,260,0.8984,Notre dame,2022,307,23,36,4,Florida,//247sports.com/player/tony-livingston-46097929,"King, Tampa, FL",-82.452618,28.0033575
Grant Bingham,OT,Johnson Central,Paintsville,KY,6,6,302,0.8937,Notre dame,2022,355,28,2,4,Kentucky,//247sports.com/player/grant-bingham-46101146,"Johnson Central, Paintsville, KY",-82.8170744,37.82165699999999
Aliou Bah,OT,IMG Academy,Bradenton,FL,6,5,325,0.8931,Notre dame,2022,362,29,45,4,Georgia,//247sports.com/player/aliou-bah-46094353,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Ryan Baer,OT,North,Eastlake,OH,6,7,320,0.8925,Notre dame,2022,368,31,13,4,Pittsburgh,//247sports.com/player/ryan-baer-46085362,"North, Eastlake, OH",-81.44534039999999,41.6529959
Ashton Craig,OT,Lawrenceburg,Lawrenceburg,IN,6,5,283,0.8789,Notre dame,2022,521,38,12,3,Notre Dame,//247sports.com/player/ashton-craig-46108883,"Lawrenceburg, Lawrenceburg, IN",-84.8499504,39.090891
Domani Jackson,CB,Mater Dei,Santa Ana,CA,6,1,185,0.9952,Notre dame,2022,5,2,1,5,USC,//247sports.com/player/domani-jackson-46057101,"Mater Dei, Santa Ana, CA",-117.8841454,33.7262194
Will Johnson,CB,Grosse Pointe South,Grosse Pointe,MI,6,3,190,0.9925,Notre dame,2022,14,3,1,5,Michigan,//247sports.com/player/will-johnson-46058580,"Grosse Pointe South, Grosse Pointe, MI",-82.9024146,42.39084039999999
Denver Harris,CB,North Shore,Houston,TX,6,1,180,0.9889,Notre dame,2022,23,4,6,5,Texas A&M,//247sports.com/player/denver-harris-46081216,"North Shore, Houston, TX",-95.21826279999999,29.7758059
Daylen Everette,CB,IMG Academy,Bradenton,FL,6,1,185,0.98740000000000006,Notre dame,2022,28,6,6,5,Georgia,//247sports.com/player/daylen-everette-46085466,"IMG Academy, Bradenton, FL",-82.605312,27.4408855
Jeadyn Lukus,CB,Mauldin,Mauldin,SC,6,2.5,185,0.986,Notre dame,2022,30,7,1,5,Clemson,//247sports.com/player/jeadyn-lukus-46095135,"Mauldin, Mauldin, SC",-82.310119,34.77873
Toriano Pride,CB,East St. Louis,East Saint Louis,IL,5,11,185,0.9673,Notre dame,2022,80,8,3,4,Clemson,//247sports.com/player/toriano-pride-46058972,"East St. Louis, East Saint Louis, IL",-90.1506465,38.624514
Terrance Brooks,CB,Little Elm,Little Elm,TX,5,11,190,0.9643,Notre dame,2022,83,10,14,4,Texas,//247sports.com/player/terrance-brooks-46099495,"Little Elm, Little Elm, TX",-96.89098919999999,33.1782296
Earl Little Jr.,CB,American Heritage,Fort Lauderdale,FL,6,0,175,0.9552,Notre dame,2022,106,12,16,4,Alabama,//247sports.com/player/earl-little-jr-46082962,"American Heritage, Fort Lauderdale, FL",-80.1391798,26.1352626
Khamauri Rogers,CB,Holmes County,Lexington,MS,6,0,150,0.9525,Notre dame,2022,118,15,3,4,Miami,//247sports.com/player/khamauri-rogers-46081427,"Holmes County, Lexington, MS",-90.0531408,33.1131833
Laterrance Welch,CB,Acadiana,Lafayette,LA,6,1,180,0.9503,Notre dame,2022,127,16,12,4,LSU,//247sports.com/player/laterrance-welch-46101177,"Acadiana, Lafayette, LA",-92.0198427,30.2240897
Davison Igbinosun,CB,Union,Union,NJ,6,2,185,0.9363,Notre dame,2022,162,21,1,4,Ole Miss,//247sports.com/player/davison-igbinosun-46098934,"Union, Union, NJ",-74.26316349999999,40.6975898
Austin Ausberry,CB,University Lab,Baton Rouge,LA,6,0,195,0.9275,Notre dame,2022,185,23,13,4,Auburn,//247sports.com/player/austin-ausberry-46099542,"University Lab, Baton Rouge, LA",-91.18714659999999,30.4514677
Jyaire Brown,CB,Lakota West,West Chester,OH,6,0,178,0.9237,Notre dame,2022,191,24,8,4,Ohio State,//247sports.com/player/jyaire-brown-46099473,"Lakota West, West Chester, OH",-84.4305288,39.3322858
